,No-show
104757,0
43764,1
76713,0
47485,1
26989,0
8401,0
39837,0
78827,0
94228,0
93574,0
10966,0
48238,1
71943,0
24608,0
22148,0
107596,0
45897,0
38685,0
70830,0
23530,1
69840,1
97726,0
81271,0
89182,1
20662,0
21544,0
7461,0
66900,1
6523,0
31014,0
74610,1
147,1
26287,0
49807,0
101769,0
33907,1
13581,0
102095,1
18603,1
24552,0
80721,0
71984,0
70638,0
72715,1
109890,0
53481,1
10866,0
20530,0
80779,0
79703,1
8418,1
14412,0
56049,1
78768,0
102412,0
21780,0
10574,0
21062,0
42670,0
26346,0
107876,0
17276,0
105713,0
81006,0
104078,0
18710,0
63313,0
33303,0
21187,1
27365,0
33241,0
87187,0
84324,0
36072,0
58926,0
23623,0
1643,0
36770,0
8123,0
99127,0
74951,0
45892,1
81624,0
55445,0
75587,0
20722,1
74830,0
8943,0
93109,0
108974,0
17377,0
9248,0
76096,0
59839,0
31099,0
29066,0
62098,0
70187,0
21311,0
26126,0
91615,0
66317,0
16643,0
39327,0
6171,0
5846,0
47268,0
44771,0
23814,0
108763,0
67617,0
57214,0
58281,1
76762,1
109258,0
49773,1
22224,0
74511,0
63513,0
79435,0
55872,0
21779,1
56774,0
97230,0
73453,1
52031,0
52431,0
10508,0
40906,0
58670,0
39135,0
25724,0
15023,0
41108,0
12663,0
38130,0
55592,0
104688,0
27851,1
99746,0
105492,0
52579,0
47882,0
43180,0
84470,0
37851,0
5197,0
50716,0
97170,0
51123,0
20263,0
27697,0
45841,0
92173,0
8897,0
57886,1
101705,0
915,0
19648,1
79594,1
108201,0
82031,0
749,0
22690,0
64949,1
10485,1
33977,1
109736,0
19059,0
71531,0
86564,0
72795,0
28610,1
97266,0
67589,0
100945,1
7354,0
110190,0
16524,0
80568,0
51627,1
68618,0
88242,0
5848,0
92238,0
33824,0
77653,1
66794,0
57799,0
15964,0
6829,0
106096,1
49662,1
3697,0
108843,0
95974,1
102061,0
59166,0
71254,0
94841,0
59579,0
85693,0
94904,1
81004,0
85681,0
52486,0
12088,0
8894,0
32692,0
61648,1
36887,0
105885,0
81322,1
870,1
48327,0
99968,0
41422,0
69065,0
58730,1
79525,0
65900,0
48669,1
98493,0
72433,0
43898,0
92432,0
52260,1
58491,1
65987,1
67386,0
54858,0
32659,0
54907,0
60751,0
67779,0
45308,0
85740,0
44920,0
65650,1
49452,0
4170,0
66566,0
15188,0
105629,0
27726,0
65982,0
58237,0
13044,0
45846,1
66332,0
41707,0
26015,0
33023,0
44810,0
30254,0
59004,0
13862,1
50977,0
34885,0
2926,0
7324,0
106363,0
20210,0
88577,0
51699,0
33224,0
68746,0
30206,0
26060,0
20454,0
17112,0
10593,0
68244,0
23768,0
41263,0
76857,0
98062,1
108313,0
68714,0
64880,0
64288,1
43075,0
69523,1
13129,0
15283,1
17104,1
24393,0
8971,1
25307,0
10875,0
15549,0
10737,0
21591,0
107004,0
23264,0
67221,0
79135,1
58687,1
6254,0
34364,0
11890,1
51453,0
11600,0
87663,0
46454,0
82669,0
81407,0
99816,1
29667,0
107796,1
105982,1
87329,0
93174,0
54418,0
40600,0
105024,0
34698,0
55725,0
76392,0
44638,0
12138,0
48348,1
92522,0
10302,0
75087,0
74807,0
84855,0
27704,0
55213,0
66578,0
61987,0
36524,0
105558,0
52749,0
32517,0
106267,0
48186,0
78183,1
104062,1
26007,0
7940,0
87280,0
70481,0
21429,0
68748,0
99859,0
52080,0
42874,0
33976,0
99297,0
7146,0
18963,1
55824,0
106243,0
50366,0
67510,0
59144,1
75160,0
56910,0
18842,0
101937,0
91494,0
51048,0
16657,0
41578,0
41911,0
9003,0
99400,1
8736,1
83352,0
101545,0
95914,0
52977,0
45250,0
68983,1
81262,0
41870,0
62675,0
52595,0
66375,0
5555,1
48087,0
14210,1
84233,1
71252,0
63858,0
72881,0
96995,0
92242,0
103914,0
75558,0
34266,1
72912,0
51941,0
54864,1
40231,0
18951,1
92601,0
67831,0
67903,0
33427,0
8823,0
10712,0
46,0
79396,0
23027,0
28991,0
37753,0
105758,0
26501,0
80969,1
28632,0
9036,1
1736,0
50313,0
70289,0
6163,0
59495,1
55491,0
39949,0
47022,0
56349,0
101163,1
99112,0
76900,0
95282,0
12038,0
97348,1
14631,0
55024,0
44592,0
77925,1
47983,0
24415,0
9189,1
91608,0
86753,0
55275,0
7808,0
42350,0
106684,0
90694,0
103364,1
101152,0
10954,0
41645,0
9517,0
10044,1
85475,0
92695,1
92797,0
27981,1
63465,0
29882,1
62118,0
66654,1
87457,0
93315,0
108750,1
46202,1
62764,1
27170,0
82770,0
94128,1
72773,0
10638,0
68915,0
85766,0
45028,0
70509,0
26793,0
5258,0
109983,0
62566,0
13308,0
80610,0
33450,0
65592,0
28282,1
35589,1
53079,1
64807,0
33305,0
72456,1
64785,0
107211,0
24988,0
56481,0
102936,0
31487,0
55596,0
8912,0
59724,0
21954,0
75354,0
3149,0
35112,0
84155,1
100455,0
17322,0
65263,0
92402,0
101110,0
37667,0
46233,0
107255,0
91308,0
108958,0
44235,0
47015,1
8290,1
42228,0
33030,0
47327,0
96601,0
25401,0
60953,0
109963,0
86903,1
24429,1
2199,0
95834,0
39059,0
86209,0
21198,1
14022,1
109103,0
50157,0
38182,0
15838,0
61755,0
41989,0
44390,0
54819,1
62338,0
105010,1
57539,0
20843,0
79665,1
32538,1
49736,0
8970,0
78593,0
64043,0
105043,0
95027,0
44706,0
14866,1
95333,0
7669,0
74287,0
25570,0
67410,0
97698,0
95470,0
102338,0
43649,0
55254,0
55748,0
40598,0
56253,0
39964,0
71585,0
56909,1
10323,1
43087,0
106623,0
95786,0
57410,0
64815,0
68026,0
85575,0
28223,0
85979,0
36293,1
91800,0
69710,0
80641,0
11554,1
30022,0
22095,1
100844,0
89276,0
107866,0
109516,0
59710,0
87130,0
11357,0
86185,0
86778,0
69899,0
93560,0
71898,0
44294,0
37265,0
54725,0
55981,0
33122,0
11573,1
84621,0
80392,1
55677,0
1849,0
58451,0
29365,0
95358,0
107297,0
41617,0
10661,0
2885,0
30668,1
36193,0
30065,1
59086,0
59689,0
29812,0
6294,0
10171,0
8188,1
17702,0
39798,0
60861,1
103921,0
31740,1
7974,1
17650,0
68565,0
33326,1
109701,0
23633,0
74954,0
84871,0
68500,0
87596,0
22881,0
78645,0
40405,0
95708,0
485,1
16682,0
24694,0
87797,1
100356,0
63131,1
109811,0
11203,0
48416,0
103018,0
91276,0
104630,0
65303,0
41706,1
64130,0
71997,0
69162,0
25266,1
71165,0
63044,0
105726,0
36768,0
64615,0
9491,0
67248,0
996,0
68231,1
17157,0
54511,0
9436,0
11535,0
60306,0
84399,0
106029,0
42725,0
65897,0
98419,0
92651,0
1158,0
74335,0
41517,0
88403,1
30468,0
45055,0
49146,1
68950,1
98359,0
89178,0
35975,0
83359,0
76308,1
28085,0
80913,0
31403,1
27622,0
5798,0
18425,0
51792,0
96565,0
85694,0
18641,0
20489,1
105929,0
27358,0
77952,0
43588,0
79605,1
4086,0
54553,0
13989,0
7545,0
34561,1
1546,0
84500,0
66822,1
50073,0
52828,0
39579,0
14720,0
102700,0
44386,1
5713,0
38326,0
106361,0
28536,0
39410,1
81279,0
48423,1
51311,0
1055,0
77815,0
100919,0
72290,0
83287,0
30936,0
74322,1
80408,0
84107,0
43023,0
66487,0
80241,0
61909,0
55464,0
86982,0
84927,0
6044,0
44001,0
40650,0
18861,0
79262,0
66588,1
1865,0
87675,0
72400,0
52658,0
83233,0
92056,1
96378,0
63864,1
14121,0
63085,1
34935,0
108682,1
75332,1
42218,0
28033,0
101786,0
97986,0
57451,1
35773,0
95595,0
103471,0
13605,0
35491,1
90541,0
93705,1
64748,0
21025,0
65880,1
277,0
41162,0
58679,0
62813,0
60811,0
107967,1
90458,0
94569,0
107738,1
1625,0
67067,0
52072,0
102876,1
17982,1
52287,0
91392,0
45965,0
49675,0
4735,0
68172,0
87532,0
90105,0
76114,0
93143,0
31319,0
10935,0
15254,0
74028,0
50573,0
11799,0
22796,0
75389,0
38936,0
21700,0
16613,1
6457,0
90705,0
38120,0
1551,0
63254,0
47481,0
76381,0
37092,1
92291,0
92018,0
30001,0
92130,0
40160,0
55125,1
43022,1
74183,0
50025,0
52948,0
59977,0
42321,0
21510,0
36578,1
16759,0
36278,1
105343,1
74779,0
79164,0
42057,0
77586,1
34410,0
29592,0
108563,0
59418,0
38835,0
94964,0
4499,0
109354,0
20800,0
20977,0
53797,1
27205,0
68360,1
82738,0
9589,0
7052,0
68337,1
32926,0
13322,0
46519,1
109175,0
77017,0
35186,0
58201,0
96057,0
78660,1
79595,1
1690,1
100003,1
24226,0
72371,0
28979,1
110106,0
30969,1
59795,0
20687,0
9223,1
7725,0
97460,1
3955,1
3130,1
84065,1
4529,0
105759,0
60587,0
11897,0
20905,0
103833,0
88325,0
48562,0
31982,1
29977,1
95366,0
108029,0
4132,0
50856,1
105246,0
73326,0
6625,0
75784,1
91645,1
67189,0
53741,1
34148,0
19511,0
103564,0
89320,0
82720,0
38062,0
40270,0
110479,1
62573,0
78551,0
6906,0
80694,0
66011,0
62325,0
855,0
88810,0
45008,0
15433,0
36152,0
100669,0
106843,0
15178,0
35834,0
59304,0
68306,0
1666,0
88342,0
23794,0
103188,0
69898,0
86561,0
3386,0
76407,1
22278,1
71027,1
89861,0
86380,0
53510,0
79845,0
48521,1
1176,0
12898,0
20510,0
72360,0
2378,0
49105,1
62877,1
108601,0
6493,1
62989,0
102192,1
55820,1
30061,1
100813,0
26610,0
37528,1
76642,0
22683,0
26306,0
98413,0
53713,0
71055,0
93663,1
87932,1
1729,0
49656,0
74484,0
32457,0
56456,1
5182,0
101451,0
55383,0
17789,0
22788,0
109281,1
28828,0
55477,0
73144,0
67899,0
3753,0
64598,0
37858,1
62345,0
99234,1
56787,0
46444,0
92009,0
5574,0
61677,0
23792,0
67478,0
11519,1
21994,0
60996,0
4892,0
39032,1
96809,0
100273,1
86494,0
7134,0
99219,0
22482,0
101377,1
106252,1
81354,0
8809,0
40982,1
107806,0
412,0
12293,0
17267,1
25624,0
64740,0
38281,1
106940,0
2062,0
68079,0
74727,0
22623,0
76631,1
10092,1
91900,0
50582,0
49441,0
66886,0
93375,0
60001,0
72415,0
1860,1
85842,0
2969,0
61757,0
99294,1
51694,0
48479,0
105384,0
105934,0
65231,0
99010,0
69629,0
61906,0
75285,0
49327,0
102550,1
96018,0
81129,0
100848,0
28992,0
102200,1
38610,0
18580,0
18141,0
5175,0
9446,0
110046,0
61118,0
95278,0
47528,0
109104,0
96626,0
20964,1
39161,1
32062,0
82899,0
35033,1
18747,0
3250,1
59360,0
84553,0
72057,0
95808,0
48950,1
72397,0
100163,1
53679,1
64136,0
103215,1
36061,0
84363,0
37983,0
27885,0
66441,0
101962,0
18098,0
106622,0
84210,0
33279,0
39565,0
107120,0
98514,1
70840,0
73338,0
56604,0
12104,0
25688,1
77247,0
15506,0
79310,0
100304,1
97926,0
34738,0
38329,0
59907,0
86766,0
37316,0
56462,0
19892,0
3059,0
32748,0
109913,0
10836,0
37716,0
51716,0
39766,0
13309,1
30040,0
28956,0
105888,0
108160,0
41289,0
77880,1
75189,0
37060,0
103209,0
39862,0
7392,0
101121,0
1960,0
35289,1
56546,0
2390,0
46578,0
21749,0
32435,1
99447,1
10863,0
46415,0
82745,1
7197,1
81919,1
69173,0
70008,0
40430,0
109356,0
39248,0
5497,0
101112,0
11038,0
73947,0
77926,0
40882,0
93017,1
100157,1
65434,0
7527,0
63926,0
42744,0
77905,1
46346,1
60276,0
61741,0
22201,0
95441,0
38468,0
18869,1
108271,0
105119,0
83896,1
37240,0
39843,0
96230,0
89354,0
110306,1
25225,1
36432,0
94229,1
97325,1
34777,1
85023,0
59848,0
22896,0
12431,0
66673,0
55053,1
65326,0
2596,0
46581,1
24150,1
22700,0
27013,0
109576,0
51942,0
66223,0
4795,0
51039,0
75753,0
35848,1
14031,1
109080,0
63951,0
440,0
45780,0
99481,0
103342,0
45544,0
109628,0
93638,1
48869,1
5351,1
58428,0
87576,1
75640,0
30117,0
96536,0
104009,0
40763,0
86637,0
97033,0
55233,0
31909,0
41297,1
68824,1
78265,0
31769,0
50446,0
4015,0
87757,0
57151,0
18793,0
21079,0
45730,0
69234,1
43091,0
108635,0
96145,0
1672,0
82836,1
89474,0
67632,0
80928,0
2318,0
63788,0
6628,1
90652,0
67537,0
106298,0
95317,1
103519,0
81688,1
40304,1
10513,0
43521,1
55081,0
35083,0
49423,0
11039,0
90129,0
67459,0
34091,0
9627,0
80424,0
57387,0
29132,0
56997,0
40622,0
5310,1
62222,1
81732,1
47009,1
75094,0
78828,0
50501,0
49478,0
14605,0
11282,0
2949,0
106566,0
24112,1
29230,0
109468,0
2493,0
86845,1
38166,0
63052,0
96291,0
27200,1
30307,1
7873,0
94550,0
105953,0
18408,1
37617,0
105148,0
86681,1
40168,0
91075,0
93742,0
103208,0
18734,1
96563,1
46259,0
43847,0
60705,0
37406,0
19765,0
84398,0
82689,0
60345,0
7245,1
4713,0
17519,0
12751,0
1222,0
84816,1
20434,0
93093,0
58389,1
98170,0
70395,0
29062,0
28706,0
8100,0
48049,0
103771,0
75859,1
71723,0
106953,0
63054,0
102524,0
35381,0
27649,0
38454,1
36921,0
7894,0
79993,0
56907,0
75801,0
61352,0
26522,0
98169,1
91403,1
4933,1
87377,0
75255,0
45541,1
62415,0
37195,0
33790,0
53409,0
108705,1
18248,1
25618,0
38873,1
93777,0
104047,0
4361,0
40613,0
32218,1
60445,0
43253,0
78186,0
69279,0
16119,0
35656,0
102632,0
62182,0
18910,1
52870,0
92254,1
65957,0
6885,1
82199,1
85240,1
27157,0
18234,1
82751,1
107259,0
55569,0
100694,0
53528,0
34633,0
104157,0
70937,0
104879,0
60440,0
106442,0
55079,0
47467,0
40387,0
106728,0
42573,0
10150,0
100584,0
38135,0
57487,0
23524,1
54699,0
6880,0
45796,0
31006,0
53687,0
72358,0
50965,0
29020,0
76333,0
13017,0
12393,1
31847,0
78596,0
79263,1
34870,0
19450,0
35707,1
90067,1
66988,0
31666,0
9980,0
27212,0
63920,0
97860,0
82578,0
106473,0
57238,1
103542,0
45120,0
71835,0
7962,0
75834,0
58651,0
244,0
39677,0
29723,0
13513,0
43464,0
43216,0
60675,0
82440,0
79369,0
105602,1
18343,0
98332,1
101523,1
77230,0
72946,1
45628,0
25397,0
109407,0
93715,0
93385,0
34122,0
21414,0
30933,0
100324,0
34815,1
53336,0
69706,0
46301,0
48454,0
17067,0
34741,0
4939,1
18815,0
88407,0
58452,0
93226,0
53496,0
63130,1
82623,0
8407,0
28513,0
8582,0
27083,0
74354,0
25974,0
88822,0
53898,0
71506,0
13355,0
50267,0
51605,0
43754,1
56953,0
54799,1
43531,0
63288,0
21455,0
61908,1
35290,0
5369,1
30150,0
65309,0
17911,0
6982,1
29373,0
52449,1
94639,0
35604,0
106527,0
11012,1
11678,0
35254,1
83906,1
11060,0
63440,1
24985,0
94983,0
64767,1
21659,0
69090,0
41630,0
65097,0
100481,1
104858,0
70246,0
12532,0
62394,0
60862,0
16586,0
43170,0
35181,0
109499,0
49798,0
101696,0
75656,1
16413,1
90747,0
109550,1
374,0
51303,0
95198,0
1953,0
20511,1
68046,0
90591,0
58794,0
21575,0
82250,0
79891,0
14804,0
15727,1
84116,0
88283,0
25449,0
80468,1
109204,0
102727,0
38360,1
32791,0
45219,0
77091,0
21112,0
26516,0
7351,0
68542,0
77137,0
19045,1
26211,0
49744,0
63495,0
59999,0
67648,0
28156,1
36116,0
84274,0
92003,0
69906,0
7933,0
48247,0
34713,0
70315,0
73085,0
37140,0
108557,0
38944,0
55346,0
15587,1
31281,0
44503,1
8735,0
32223,0
15218,1
50227,0
9912,0
94798,1
99691,0
2399,1
90988,0
80802,0
4871,1
99457,1
48332,0
35449,1
53817,0
13893,0
90242,0
66405,1
71231,1
82144,1
101987,0
84066,0
15173,1
19234,0
16595,0
98538,0
77227,0
93499,0
16420,0
41024,0
20699,0
55916,0
96712,0
88499,0
108492,0
64814,0
60377,0
80505,1
108761,0
109609,0
59084,0
92526,0
5894,0
63129,1
105707,1
54271,0
87426,0
9696,0
24683,0
83919,1
91060,0
25039,1
96967,0
57802,0
1230,0
67196,0
71863,0
32779,1
50591,1
87578,0
79365,0
42092,0
55314,0
107672,1
50658,0
96690,0
52143,0
26484,0
28260,1
40595,0
59441,0
7795,0
100712,0
107212,0
23225,1
105293,0
84655,0
45139,0
11802,0
45448,0
21517,0
78279,0
30890,1
84296,0
25269,0
103912,0
82231,0
48794,0
66851,1
41195,0
68953,1
84276,0
80297,0
94651,1
82961,0
16460,0
32268,0
20365,0
78578,0
73355,0
91239,0
57729,1
85090,0
25541,0
36655,0
86197,0
107661,1
101854,0
6207,1
69763,0
73216,0
6049,0
39174,1
108667,0
37280,0
104094,1
34099,0
67141,0
36383,0
76732,0
68198,0
74514,0
83106,0
88339,0
75916,1
46636,0
10352,0
71437,0
28082,0
91260,0
12299,0
32305,0
44116,0
50056,0
56519,0
78006,0
52359,0
70225,0
17215,1
109314,0
97479,0
63564,1
97755,0
107847,0
96534,0
18251,1
24967,0
65297,0
4328,0
103281,0
12398,0
27345,0
30381,0
12458,1
84682,0
78905,0
2498,1
7662,0
55135,0
93124,0
31599,0
22795,0
78634,0
33319,1
82349,0
97856,0
27224,1
101618,0
110098,0
48036,0
60590,1
106818,1
87388,0
64071,1
71681,0
8716,0
19505,0
46743,0
102974,0
79137,0
59976,0
91327,0
55481,1
37445,1
15790,0
46206,0
70134,0
47645,0
80921,1
45476,0
98247,0
30637,0
53919,0
15696,0
94214,0
1355,1
69744,0
46172,0
106176,0
27901,0
10971,0
45716,1
53459,0
36520,1
3927,1
4670,0
74056,0
18133,0
75595,0
68379,0
82514,0
86063,0
37024,0
83281,0
8873,1
92885,0
58918,0
101772,0
76849,0
94961,0
86899,1
28709,0
93354,0
38978,0
24298,0
57117,0
32472,0
104612,0
18483,0
6121,1
28717,0
22561,0
20683,0
18683,1
51883,0
15853,1
31436,0
109072,1
60552,0
61821,0
66653,0
96110,0
34103,0
48368,0
2041,1
16952,0
49163,1
80171,0
36649,1
51925,1
94687,0
81470,1
65174,0
2231,0
45616,1
86961,0
106286,0
102255,0
15795,0
102922,0
104602,0
110117,0
47487,1
3902,0
30268,0
51698,1
5923,0
59168,0
1014,1
80288,0
45964,0
13897,0
106549,1
45107,0
105093,0
28310,0
83375,0
38277,0
80295,0
3519,0
101542,1
85311,0
20444,0
6915,0
51663,0
80356,0
91866,1
75316,0
102044,0
41711,0
66791,1
60665,1
42606,0
95659,0
32355,0
103981,0
56189,1
78826,0
6040,0
37354,0
17608,0
43504,0
5059,0
58394,1
99106,0
90013,0
48323,0
90181,1
61595,0
45032,0
24746,0
19967,0
7186,0
40097,0
96084,0
4426,0
15303,0
51847,0
49935,0
57483,1
26016,0
50958,0
84626,1
61664,1
62824,0
25192,0
107178,0
28153,0
81316,1
53048,1
53559,0
68421,1
60265,1
37889,0
2106,0
9360,1
3111,1
36881,0
21208,0
97180,0
76678,0
87777,1
23583,0
1020,0
44754,0
80351,0
80998,0
103765,0
6849,0
5928,0
74143,0
27321,1
108277,0
108790,0
31132,0
102988,1
41929,0
13179,0
86180,0
12760,0
93236,0
99715,0
80750,0
107990,0
30785,0
8552,0
74465,0
62710,0
46148,0
54433,0
107779,1
21122,0
109858,1
38139,0
55560,0
76472,0
64659,0
48602,0
83967,1
29127,0
64717,1
92183,0
58921,0
12689,0
80684,0
97756,0
20369,1
47062,1
92779,1
44141,0
29939,0
65104,0
78100,1
75218,0
89225,0
29035,0
96615,0
47518,0
8007,0
71802,0
23010,0
3525,0
31369,0
15570,0
37650,0
14065,0
33014,0
12093,0
99501,0
99678,0
13108,0
43855,0
15746,1
59797,1
107407,0
102655,0
85026,1
25466,1
53617,1
75448,1
104303,0
23298,1
76423,0
106331,0
30208,0
39983,0
109836,1
82024,0
68899,0
38858,0
47790,1
101587,0
75760,0
45761,1
102755,0
102370,1
76948,0
20108,0
40129,0
78604,0
55527,0
59908,0
79323,0
87958,0
13589,0
36042,0
109316,0
67437,0
72265,1
37822,0
104549,0
13527,0
41116,1
59037,1
99737,0
98992,0
4987,1
105688,1
101562,0
82001,0
48296,0
2321,0
48662,1
75911,0
89221,0
49737,0
95250,0
46486,0
49896,0
87651,0
59237,0
85157,0
37410,0
91474,0
51704,1
83718,0
6855,0
61286,0
62719,0
23600,0
65392,0
17231,1
27932,1
6041,0
13059,0
84487,0
28077,0
10741,0
36445,0
8986,0
6702,0
69189,0
2933,0
13230,0
27823,0
73354,0
94444,0
20863,1
46618,1
64301,0
40380,0
5100,0
75487,0
44815,0
48457,1
109692,0
92822,0
14196,1
105392,0
38417,1
102079,0
107459,1
11993,0
81500,0
15119,0
66916,0
89321,0
36095,0
4085,0
96006,0
63192,0
67832,0
86048,0
51634,0
81663,1
103630,1
37989,1
5375,0
71580,0
37500,0
38280,1
9032,0
13669,1
50365,0
31578,0
4885,0
91589,1
54310,0
67423,1
9418,0
96332,0
27156,0
29175,1
86337,0
103016,0
16100,0
1655,1
9600,0
45473,0
53867,0
71915,0
17091,0
102342,0
16829,1
18614,1
104414,0
73302,0
97076,0
27777,0
63318,0
109677,0
46211,0
30949,0
62761,0
17211,0
8176,0
104387,0
38015,0
56369,0
24490,0
45657,0
90581,0
46924,0
78226,0
74976,0
78910,0
56283,0
46431,0
98754,0
81423,1
56599,0
3195,0
93953,1
32540,0
89609,0
10245,0
37900,0
95404,0
67752,0
79428,0
97149,0
86341,0
33152,0
59061,0
55442,0
10404,0
74442,0
22863,0
40854,0
99378,0
45048,0
102615,0
83096,0
79968,1
107429,1
30854,0
58052,0
39303,0
63030,1
86090,0
110191,1
99702,0
74931,0
94765,0
97817,0
51685,0
71589,0
62665,0
57651,0
56468,0
70260,0
66277,0
33701,0
69887,0
3063,1
85901,0
46921,0
46604,0
91245,0
95875,0
93694,1
63365,0
15137,0
96155,0
21714,0
81111,0
19574,0
88957,0
83339,0
55199,0
82342,0
68384,0
91154,1
44923,0
40567,0
95872,0
59685,1
82935,0
90176,1
109280,0
14366,0
108979,0
46748,0
95722,0
44336,0
100951,1
56136,0
43628,0
103299,0
10729,0
84810,0
90506,0
8684,1
20859,0
24661,0
79479,0
26799,0
84543,0
74070,0
105742,0
80407,0
11703,0
30297,0
11432,1
72226,0
46804,1
28526,0
56436,0
20294,0
109454,1
52063,0
6290,0
67173,1
46916,1
16287,0
101185,0
39344,0
43857,0
39056,0
54641,0
9790,0
132,0
83641,0
7443,0
61508,0
94501,1
109303,1
16529,0
8473,0
585,0
87469,1
102508,1
62893,1
64302,0
8515,0
4956,0
15277,0
82290,0
74575,0
39593,0
59718,1
40394,0
66100,1
43106,0
21671,0
98504,0
62631,1
19997,0
10247,0
93817,0
28268,0
53390,0
60869,0
74069,0
55056,0
62352,0
13163,0
79872,0
34917,0
64816,0
75806,0
79101,0
98462,0
23688,0
65743,0
24348,1
101863,1
62796,0
92984,0
104659,0
82243,0
42589,0
10267,0
7560,0
109132,0
10163,0
27834,0
83711,0
27310,0
52138,0
61865,1
107249,0
87066,0
34668,0
24027,1
22248,0
14420,0
77645,0
53874,0
96373,1
100348,0
13732,0
47626,0
4731,0
80370,1
62988,0
27515,0
84575,0
34659,0
98687,0
66958,0
82702,1
49824,0
68359,0
32423,1
82279,0
57673,1
88923,0
45545,1
13936,1
10040,1
48144,0
62492,1
107853,0
105556,0
73464,0
82183,0
34546,0
107247,1
86674,0
106125,1
25347,0
97538,0
7462,1
51790,0
47240,0
80949,0
72128,0
84564,0
93312,0
74429,0
54070,0
20178,0
67137,0
105590,1
47203,0
2790,0
26311,0
29344,0
51809,1
70174,1
45717,0
7412,0
96618,1
27858,0
81308,0
13488,0
46793,0
79151,0
101481,0
83173,1
49248,0
74101,1
109172,0
74542,1
160,0
89780,0
11369,0
105914,1
16840,0
104064,1
1257,0
67456,0
20149,1
47024,0
13823,0
64406,0
59107,0
86695,0
586,0
79272,1
67326,0
52808,1
38066,0
42293,0
10442,0
54296,0
72327,0
13177,0
10511,0
85213,0
5085,0
45265,0
71632,0
105831,0
87896,0
25823,1
42604,0
96695,1
58554,0
94622,0
1208,0
56757,0
9545,0
100614,1
36414,0
99965,0
78786,0
10681,0
106932,0
82187,0
59762,0
44554,1
59764,0
86267,0
51927,0
99634,0
4155,0
31108,0
69942,1
50218,0
74427,1
106562,0
24526,0
104239,0
52905,0
87812,0
100561,0
109803,0
26746,0
42840,0
79677,1
63875,0
66890,0
20000,0
73375,0
10187,1
66044,0
39937,1
82238,0
34804,0
65585,0
95646,0
69248,0
103728,0
85047,0
56824,0
89606,0
95186,0
103863,1
54928,0
26598,0
73358,1
48121,0
494,0
56306,0
65487,0
61327,0
105009,0
108187,0
71817,1
41500,0
4333,0
98483,0
109122,1
110069,0
60342,0
22614,0
33144,1
9257,0
90177,0
36692,0
108780,0
22964,0
101787,0
63106,0
59899,1
16828,0
108413,0
24171,1
68389,0
653,0
52052,0
91909,0
23769,0
8625,1
75264,0
52848,0
105256,1
56560,0
83613,0
6169,1
38025,0
98609,1
101034,0
96761,0
92863,0
94942,0
33297,0
50851,1
85845,0
61585,0
55903,0
94642,0
33435,0
29097,1
71864,0
55277,0
90913,1
75460,0
108489,0
59599,0
93070,1
67817,1
50889,0
76912,0
51388,0
40385,0
25012,1
62398,0
80717,0
26556,0
23218,0
70990,0
56987,0
82815,0
54073,0
98827,1
45287,0
39504,0
107146,0
106242,0
16173,0
6581,1
22301,0
17010,1
23958,0
97331,1
5080,0
33593,0
62330,0
16817,1
72302,1
1141,0
61330,0
99273,0
39829,0
20546,0
97920,0
25576,0
31771,0
10251,1
30072,0
106966,0
70756,0
41605,0
74649,1
42442,0
58467,0
66910,0
5021,0
60808,0
73815,1
38764,0
35071,0
102743,0
58813,0
3804,0
42570,0
16527,0
73495,0
45989,0
38349,1
22067,0
32155,1
106923,0
44961,0
29954,0
91307,0
88670,0
61805,1
32259,0
13038,0
27385,0
57188,0
77547,0
91397,1
89785,0
101551,1
72772,1
10747,1
26442,0
27008,0
6039,0
69825,1
45186,0
72243,0
9226,0
66471,1
32290,0
56266,0
24564,0
67970,0
26380,0
43420,0
35866,0
50196,0
99042,0
37038,0
80466,1
9303,0
87752,0
9156,0
42784,1
6951,0
68839,0
56330,0
47061,1
61837,0
82186,0
86010,0
39713,1
81675,0
58240,0
7536,0
45409,0
36431,0
21046,0
27261,1
99448,0
36598,0
22835,0
106560,0
19625,0
91943,0
109313,0
92698,0
94194,0
81647,0
47552,1
87987,1
54529,0
66213,0
25609,0
55646,0
18510,0
8887,0
30158,0
107814,0
53516,1
59012,0
29422,0
87273,1
54574,0
110466,0
357,0
59479,0
64142,1
88920,1
50825,0
61767,1
6241,0
1164,0
69608,1
1248,0
12540,0
42167,1
61396,0
62297,0
49301,0
58510,1
2012,0
54552,0
14164,0
52091,0
106987,0
45368,0
43575,0
4575,0
54512,0
77341,0
101337,0
3202,0
627,0
10381,0
57094,0
66601,0
50473,0
97498,0
89739,0
80700,1
50707,0
831,1
69936,0
73943,0
61492,0
59318,1
24857,0
47256,0
80474,1
92228,0
89766,0
32619,0
11820,0
50233,0
108197,0
57176,0
18663,0
53128,0
104005,1
91312,0
66425,1
48320,1
85232,1
29232,0
10052,0
101803,0
30044,0
36138,0
26032,0
42844,0
73982,0
103352,0
107550,0
3767,1
105268,1
98621,0
84373,0
16521,0
54602,0
68859,1
68832,1
79389,0
13088,1
71516,0
77171,0
7714,0
17449,1
28613,0
90898,0
54275,1
109729,0
92478,0
23350,0
7830,0
88853,0
103867,0
104207,1
109988,0
91301,0
17949,0
388,0
38197,0
48617,0
91496,0
78240,1
95958,0
55087,0
31221,0
63547,0
10682,0
